article_id,source,source_folder,source_type,title,author,published_raw,date,date_parse_note,location,word_count,entities,topics,narrative_lines,summary,file_path
313,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,63,GAStech|Abila,kidnapping|business|security,1|4,"1942 - BREAKING NEWS - Kronos police spokesman has released a statement. ""There are approximately fourteen individuals unaccounted for among the GAStech staff. It has not yet been determined if all of these individuals are in fact...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/313.txt
32,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,32,GAStech|Tethys,security,,"Update, 6:40 PM: There is the speculation that the personal of GAStech that they have arrived from Tethys are expert of emergency that they are helping the police with the search.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/32.txt
320,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,25,GAStech,security,,1512 - Two vehicles with an inner part of the two policemen within has just centers of left of GAStech without the lights or the sirene.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/320.txt
321,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,13,GAStech,business,1,"Update, 3:20 PM: GAStech employees are being allowed to leave the building.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/321.txt
322,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,84,GAStech,protest|ipo|business,1,1721 UPDATE - GAStech employees have continued to trickle out over the past two hours. A few have agreed to communicate with members of the press indicating that they were instructed not to say anything. They also declined to be named....,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/322.txt
324,The Explainer,The Explainer,derivative_international,THE ABILA AIRPORT TODAY CONFIRMS TWO JETS DEPRIVED TO THE LEFT,,2014/01/20,2014-01-20,ok,"ABILA, Kronos",179,GAStech|Abila,,,"Fueler Ravi Danisliau of the airport of Abila confirmed that two jets private removed today after being supplied of fuel. According to Danisliau, the seven or eight passengers of the first plane were ""business type"" and appeared to be in a...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/324.txt
325,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,36,Abila,business,1,1840 - The civil employees of the airport have freed the information that a classified jet has arrived today to the airport of Abila and that the jet has been come to contact of in attending limousine.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/325.txt
326,The Abila Post,The Abila Post,primary_local,WRAP UP OF EVENTS AT GASTECH,,20 January 2014,2014-01-20,ok,"ABILA, Kronos",233,GAStech|POK|Government|Sten Sanjorge|Abila|Tethys,ipo|kidnapping|business|security,1|3|4,"A long tense day of conflicting reports and confusing information has come to an end. What we know for certain is that 14 GAStech employees are not only missing, but kidnapped as confirmed by a Kronos Government source. At this time it is...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/326.txt
329,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,38,GAStech|Government,kidnapping|business|security,1|4,"Update, 8:15 PM: A government official, who declined to be identified, says that police and government investigators are working around the clock to ensure the GAStech employees are found and that the kidnappers are brought to justice.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/329.txt
338,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,61,GAStech|Government|Sten Sanjorge|Tethys,security,,"1853 UPDATE - Speculation that the 2:00 PM arrival of Kronos Government official was in fact the arrival of a senior security executive and other officials from GAStech's Tethys office including President and CEO Sten Sanjorge, Jr. This...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/338.txt
339,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,22,GAStech|Abila,security,,"Update, 7:15 PM: Abila police have announced there will be a short statement made to the press at 7:30 pm.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/339.txt
348,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,115,GAStech|Government|Sten Sanjorge|President Kapelou,ipo,1|2,0926 - Welcome to our coverage of today's events. I'm standing outside the GAStech headquarters waiting for the GAStech executives who are expected to appear within the hour. GAStech CEO Sten Sanjorge is celebrating the successful initial...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/348.txt
350,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,25,,,,1052 - I just received word from Illumination correspondent Petrus Gerhard that CEO Sanjorge arrived at the capitol building a few minutes ago. 20 Jan 2014,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/350.txt
355,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,25,GAStech|Abila,security,,"1220 - the police of Abila has arrived to the centers of GAStech, having provoked restlessness and adding to the confusion over that what is happened.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/355.txt
356,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,58,GAStech|Abila,security,,1245 UPDATE - Abila Police have cordoned off the GAStech headquarters with additional officers arriving to secure the perimeter and to investigate what can only be described as a crime scene though the crime has not be revealed. The police...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/356.txt
359,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,85,GAStech|POK|Government,kidnapping|business|security,1|3|4,"Update, 5:30 PM: We have several reports from GAStech employees that confirm a kidnapping took place, but at this time there is no information on who was involved. Unofficial reports from the police indicate that they believe the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/359.txt
362,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,80,GAStech|Abila,business,1,"1810 - as marked to the 15:20 slowly classified separated airport of Abila limits for Rome with eight people to edge; however, not there is connection with GAStech or the related ones to employs. The passengers have composed a delegation...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/362.txt
365,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,85,GAStech|Abila,business,1,1158 - the fire unit of Abila has done a complete search of the building of GAStech that finds the fire test. To the 11:45 they have given all the free one so that the construction employs of GAStech re-enter. A AFD megaphone has declared...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/365.txt
366,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,34,,,,"1146 - Fire Captain Federigo Accardi has apparently given the all-clear because several officials are entering the building, the perimeter is being dismantled and the fire department is packing their gear. 20 Jan 2014",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/366.txt
368,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,28,GAStech,,,"Update, 5:10 PM: A GAStech administrator who had been supporting the executive meeting has informed us that the ""people in black"" present that morning were the caterers.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/368.txt
369,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,16,Abila,,,1255 UPDATE - Calls to Abila's hospitals and the City Morgue have netted no new information.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/369.txt
376,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,15,GAStech,business,1,"Update, 11:45 AM: Fire department officials allow GAStech employees to re-enter the building.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/376.txt
381,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,40,GAStech,business,1,"Update, 3:40 PM: One GAStech employee, who declined to be identified, reports having seen several people dressed in black in the building before the fire alarm. These people were not GAStech employees are ""were acting odd and lurking...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/381.txt
384,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,116,GAStech|Government,kidnapping|business,1|4,"2021 - a civil employee of government of Kronos that has asked not to be identified but was present to the government reception has gone on declaring record, ""the investigators are working around to the clock in order assessing that she...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/384.txt
386,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,86,GAStech|Government,business,1,2020 - The means taken ones is signaling that a government megaphone who has asked not to be called because it has not been authorized to speak the declared pressed one that employs you to it of GAStech had been robs to you and the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/386.txt
39,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,34,GAStech,,,"Update, 1:50 PM: We have tried twenty more phone numbers at GAStech, but no one else has answered. We tried calling Mr. Strum's administrator again, but she did not answer the phone.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/39.txt
392,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [update],,20 January 2014,2014-01-20,ok,,43,GAStech,,,"Update, 1:35 PM: We have called the office of Ingrid Barranca, the main official financial of GSAtech. Its coordinator, that it was a lot uneasy during the conversation has informs, them to you that Ms. Barranca is not available for the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/392.txt
395,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,32,GAStech,,,"Update, 5:10 PM: A coordinator of GAStech that was supporting the executive reunion has them informs that ""people to you the present wearing in black"" who the morning was the suppliers.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/395.txt
397,The Explainer,The Explainer,derivative_international,TO BECOME INVOLVED FOR ABOVE OF EVENTS IN GASTECH,,2014/01/20,2014-01-20,ok,"ABILA, Kronos",278,GAStech|POK|Government|Sten Sanjorge|Abila|Tethys,kidnapping|business|security,1|3|4,"A long tense day of information that were in conflict and of the confused information has finished. What we know for insurance that 14 employees of GAStech lack not only, but are kidnapped according to the confirmed thing by a source of...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Explainer/397.txt
400,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,63,GAStech|POK|Abila,kidnapping|business|security,1|3|4,"Update, 7:00 PM: The last one of employs of GAStech has been allowed to leave the construction. The employee, Edvard Vann, as an example that the police has interviewed it for the hours and the accusation of the participation to kidnapping...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/400.txt
402,News Desk,News Desk,aggregator,REMOVAL AT HEADQUARTERS GASTECH,,2014/01/20,2014-01-20,ok,"ABILA, Kronos",78,GAStech|Government,kidnapping|business,1|4,In what described only as an operation of terrorism multiple international employees are possible GAStech to be taken in custody a day slightly interruption of the headquarters of GAStech Kronos. The early reports of government of civil...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/402.txt
411,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,28,GAStech,security,,"Update, 12:40 PM: Additional police have arrived at GAStech headquarters. They are setting up crowd control barricades around the building. Police have not commented on their activities.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/411.txt
412,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,126,GAStech|POK|Government,business|security,1|3,"1915 - to the employee Edvard Vann of GAStech ""it has been allowed to go"" after nearly six hours of the interrogation from the police, the government and the civil employees of GAStech. Vann has been interrogated and freed be approximately...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/412.txt
415,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,31,GAStech,,,"1130 - Some of the fire officials have exited the building and are talking to the officials, but no announcements have been made about the events at GAStech headquarters. 20 Jan 2014",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/415.txt
417,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,110,GAStech,protest|ipo|business,1,1721 - it employs of GAStech have continued to drip outside over the two slid hours. Some have agreed in order to communicate with the members of the pressed one that it indicates that they have been people in charge not to say null....,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/417.txt
419,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters mconstruction [updates],,20 January 2014,2014-01-20,ok,,36,GAStech,security,,"Update, 12:40 PM: The additional police has arrived to the centers of GAStech. She is barricades of control of crowd of putting in work around to the construction. The police has not commented their activities.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/419.txt
425,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,71,GAStech|Abila,business|security,1,1245 - the police of Abila has cordoned outside of the centers of GAStech with the additional officials who arrive in order to assure the perimeter and to study that what can be only described like crime scene however the crime has not to...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/425.txt
426,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,23,GAStech,security,,1512 - Two police vehicles each with two policemen in inside have just left GAStech headquarters with no lights or sirens. 20 Jan 2014,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/426.txt
427,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,48,GAStech|Abila,,,"1515 - BREAKING NEWS - Homeland Illumination correspondent Petrus Gerhard has just spoken with an airport official who confirms that a private jet left Abila airport at 1430, with a number of persons on board. Reports that the GAStech...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/427.txt
428,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,31,GAStech,business,1,"1100 UPDATE - Still no indication from the AFD about what if anything has happened; however, there are reports that the GAStech - Kronos employees gathered outside the building heard the fire alarm.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/428.txt
429,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,40,Abila,,,"1748 UPDATE - Two private jets left Abila Airport today with fourteen to sixteen passengers between the two. The destination of one of the planes has been confirmed as Rome, Italy. The other plane's destination has yet to be confirmed.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/429.txt
43,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,125,GAStech|Abila,protest|kidnapping|business|security,1|3|4,"1732 - great part of the information has re-united from employs of GAStech that have been allowed to go from the point of the investigators of the police to a kidnapping of several employ you of GAStech. However, the civil employees have...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/43.txt
430,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,49,GAStech,kidnapping|business|security,1|4,"Update, 7:45 PM: The Carman has said that the police cannot currently represent the place of fourteen employs of GAStech and not still to be able to find the suppliers. Once asked if the police thought suspicion the suppliers in the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/430.txt
431,News Online Today,News Online Today,aggregator,POK Kidnaps GAStech Employees,,2014/01/20,2014-01-20,ok,"ABILA, Kronos",41,GAStech|POK|Abila,kidnapping|business,1|3|4,"The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today. One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/431.txt
434,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,74,,business|security,1,1538 - An other employee in order to speak to the reporter on the state of anonymity. He has said that the police was making the questions a lot with regard to the nonemployees that they can have approached the construction that morning....,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/434.txt
435,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,32,GAStech,environment,2,"Update, 1:40 PM: We contacted the office of Willem Vasco-Pais, the GAStech Environmental Safety Advisor. His administrator very tersely replied that Mr. Vasco-Pais is unavailable and disconnected the call.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/435.txt
438,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,95,GAStech|POK|Government,business|security,1|3,"1915 UPDATE - GAStech employee Edvard Vann was ""allowed to leave"" after nearly six hours of interrogation by police, government, and GAStech officials. Vann was questioned and released about fifteen minutes ago and instructed not to leave...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/438.txt
44,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,33,GAStech|Government,business|security,1,"Update, 2:00 PM: A government automobile has been allowed with the perimeter of the police. The occupant, that she seems to be an emergency civil employee, has been left in the construction.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/44.txt
440,News Online Today,News Online Today,aggregator,"GASTECH EMPLOYEE INTERROGATED, RELEASED",,2014/01/20,2014-01-20,ok,"ABILA, Kronos",47,GAStech|Government,business|security,1,"For roughly 6 hours GAStech - Kronos employee Edvard Vann was interrogated by Kronos Police and Government officials before being released at 17:00 this evening. With some 14 GAStech employees still unaccounted for, one cannot blame the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/440.txt
441,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,37,GAStech|Sten Sanjorge|Abila|Tethys,,,"Update, 6:10 PM: The GAStech executive jet reportedly arrived in Tethys a few hours ago bearing Sten Sanjorge Jr. The jet was quickly refueled and then departed for Abila International Airport with six GAStech officials onboard.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/441.txt
450,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,99,GAStech,kidnapping,4,"1330 UPDATE - At 1315 we placed a call to GAStech headquarters. A hesitant administrative assistant to Orhan Strum, Chief Operating Officer of GAStech claimed Mr. Strum was unavailable. Linda Lagos the assistant to Mr. Strum declined to...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/450.txt
452,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,84,GAStech|Government|Sten Sanjorge|Tethys,business,1,1853 - speculation that the arrival of PM of 2:00 of the civil employee of government of Kronos was in effects the arrival of one executive greater emergency and other civil employees from the office of Tethys of the comprised GAStech the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/452.txt
453,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,22,GAStech,business,1,"Update, 10:20: It employs of GAStech evacuate the sheets of the helicopter and the construction from the roof of the construction.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/453.txt
458,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,30,Abila,,,"1035 UPDATE - The Abila Fire Department arrived on the scene roughly 10 minutes ago and began searching the building. No smoke is visible, raising concerns of an actual bomb threat.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/458.txt
461,Kronos Star,Kronos Star,primary_local,POK Kidnaps GAStech Employees,Marcella Trapani,20 January 2014,2014-01-20,ok,"ABILA, Kronos",116,GAStech|POK|Abila|Tethys|Centrum,kidnapping|business|security,1|3|4,The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today. Abila police quickly secured the building and interviewed the remaining GAStech employees. One...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/461.txt
462,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,34,GAStech,,,"Update, 1:35 PM: We called the office of Ingrid Barranco, the GSAtech Chief Financial Officer. Her administrator, who was very uneasy during the conversation, informed us that Ms. Barranco is unavailable for comment.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/462.txt
466,Athena Speaks,Athena Speaks,primary_local,"EMPLOYEE OF QUESTIONED GASTECH, RELEASED",,2014/01/20,2014-01-20,ok,"ABILA, Kronos",180,GAStech|POK|Government|Elodis|Abila,kidnapping|business|security,1|3|4,During roughly 6 hours employed Edvard Vann de GAStech - of Kronos was questioned by Kronos Police and civils servant of government before being released with 17:00 this evening. Apparent confusion comes from the similarity between its...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Athena Speaks/466.txt
469,Who What News,Who What News,derivative_international,KIDNAPPING AT GASTECH KRONOS,,2014/01/20,2014-01-20,ok,"ABILA, Kronos",190,GAStech|POK|Government|Sten Sanjorge|Abila,ipo|kidnapping|business|security,1|3|4,"After a long day of conflicting and confusing information reports are still sketchy, but the story is beginning to come clear: a Kronos Government source has confirmed up to fourteen of GAStech International's employees may have been...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Who What News/469.txt
470,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,35,,,,"1025 - The building is being searched for signs of trouble by the fire department. There has been no confirmation of a bomb threat, but I haven't seen a bomb squad appear. 20 Jan 2014",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/470.txt
484,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,79,GAStech,business,1,"1522 - It appears that GAStech employees are being allowed to leave the headquarters. I spoke with one employee who declined to give her name who told me that at first everyone thought it was just a fire drill, but then when the firemen...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/484.txt
485,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,70,GAStech|Abila,kidnapping|business|security,1|4,"1942 - BREAKING OFF the NEWS - the megaphone of the police of Kronos has freed one declaration. ""There are approximately fourteen individuals missing between the staff of GAStech. Still it has not been determined if all these individuals...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/485.txt
486,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,88,GAStech,business,1,"1522 - It seems that to it employs of GAStech are permetted to leave the centers. An employee who has refused of giving its name but has said that initially an antifire practice has thought all it was right, but then when the National Fire...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/486.txt
487,Modern Rubicon,Modern Rubicon,primary_local,ON SCENE BLOG,,20 January 2014,2014-01-20,ok,,44,Abila,,,"1748 - two jets it reserves have left today the airport you of Abila with fourteen - sixteen passengers between the two. The destination of one of the airplane has been confirmed like Rome, Italy. The destination of the other airplane has...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Modern Rubicon/487.txt
49,The World,The World,derivative_international,KIDNAPPING AT GASTECH KRONOS,,20 January 2014,2014-01-20,ok,"ABILA, Kronos",246,GAStech|POK|Government|Sten Sanjorge|Abila,ipo|kidnapping|business|security,1|3|4,"After a long day of conflicting and confusing information reports are still sketchy, but the story is beginning to come clear: a Kronos Government source has confirmed up to fourteen of GAStech International's employees may have been...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The World/49.txt
490,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog approximately that what is important to people,,20 January 2014,2014-01-20,ok,,19,,security,,1247 - Interesting developments - two automobiles of the squad of the police have arrived with the lights and the sirene.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/490.txt
494,The Light of Truth,The Light of Truth,derivative_international,KIDNAPPING WITH GASTECH KRONOS,,2014/01/20,2014-01-20,ok,"ABILA, Kronos",270,GAStech|Government|Sten Sanjorge|Abila,ipo|kidnapping|business|security,1|3|4,"After a long day of the conflict and the muddling information papers are still not very precise, but the history starts to come clearly: a source of government of Kronos confirmed up to fourteen of GAStech international employees could be...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Light of Truth/494.txt
495,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,44,GAStech,security,,"Update, 3:05 PM: Some police have left the scene, but others remain to outside to secure the building while others are still in the building. There is much speculation about their activities, but police have yet to respond to our queries...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/495.txt
